code6,name,industry,market_type,research_status,dqc_score,valuation_score,dividend_score,cashflow_score,dividend_yield,pe_ttm,pb,average_payout,cash_conversion,cash_coverage,dividend_stability,dividend_cagr,risk_flag_count,factor_status,factor_coverage
600449,宁夏建材,建筑材料,主板,价值陷阱复核,62.2195,61.5453,54.0858,70.9313,1.2945,44.4814,0.8112,0.4159,2.6621,6.6226,0.8218,-0.2000,2,有效,1.0000
002398,垒知集团,建筑材料,主板,价值陷阱复核,62.2078,58.3659,54.3275,73.3811,1.4235,63.8870,0.7857,1.0172,6.2586,6.1525,0.9975,-0.0027,2,有效,1.0000
003008,开普检测,其他社会服务,主板,普通观察,62.1846,71.1006,62.1470,54.5798,4.6404,25.3230,1.9463,1.1792,1.3827,1.1725,0.5123,1.0817,1,有效,1.0000
605009,豪悦护理,美容护理,主板,价值陷阱复核,62.1790,77.6375,74.5574,36.5506,2.7508,22.3428,1.5722,0.6716,1.5077,2.2451,0.8401,-0.1683,2,有效,1.0000
603198,迎驾贡酒,白酒,主板,普通观察,62.1659,65.8802,85.5617,35.5865,3.7917,15.2055,2.8944,0.4635,0.7365,1.5892,0.9342,0.0742,1,有效,1.0000
002043,兔宝宝,建筑材料,主板,普通观察,62.1548,63.2651,71.3787,51.9792,2.8591,13.7289,2.8449,0.6610,1.9689,2.5582,0.8455,-0.1394,1,有效,1.0000
002698,博实股份,自动化设备,主板,普通观察,62.1417,76.4013,78.9147,33.1462,1.4872,22.6525,2.8497,0.4757,0.7053,1.5555,0.9967,0.0035,1,有效,1.0000
000537,绿发电力,电力,主板,普通观察,62.1156,65.0127,68.2938,53.4543,2.0097,34.6907,0.8308,0.4098,2.7607,6.8246,0.9196,-0.0444,0,有效,1.0000
300993,玉马科技,家居用品,创业板,普通观察,62.0308,58.0025,66.8649,60.6495,1.3587,23.7963,1.9561,0.3295,1.2498,3.6419,0.9501,0.0566,0,有效,1.0000
000959,首钢股份,钢铁,主板,普通观察,61.9416,58.9651,54.4839,71.9506,0.8163,32.6793,0.5748,0.3523,9.2720,26.3186,0.7613,0.1518,0,有效,1.0000
000423,东阿阿胶,中药,主板,普通观察,61.9407,60.2881,71.2782,54.0196,5.5126,16.5333,2.9048,0.9983,1.6973,1.7042,0.8327,0.2316,1,有效,1.0000
300701,森霸传感,光学光电子,创业板,普通观察,61.9244,66.9842,75.7239,43.7879,1.3077,32.9182,2.7704,0.6476,1.2807,2.4805,0.5742,0.8439,0,有效,1.0000
002605,姚记科技,游戏,主板,普通观察,61.8743,74.3793,61.6127,51.4175,2.1459,16.6061,1.8874,0.4467,1.0591,2.3709,0.7060,-0.2515,1,有效,1.0000
688798,艾为电子,半导体,科创板,普通观察,61.6805,60.1335,64.4727,60.2144,0.5650,50.2665,3.0588,0.3012,1.5791,5.2420,0.4034,1.9417,0,有效,1.0000
001205,盛航股份,港口航运,主板,普通观察,61.5679,49.7229,53.9469,79.3417,0.8772,21.8485,1.2787,0.1623,3.2202,19.8473,0.8640,0.1710,1,有效,1.0000
605377,华旺科技,造纸,主板,价值陷阱复核,61.5577,82.5176,67.1095,38.0403,5.1522,17.9761,1.1302,0.8608,1.1007,1.2787,0.8001,-0.1803,3,有效,1.0000
688355,明志科技,通用设备,科创板,普通观察,61.5408,56.1136,71.9304,55.8030,2.8090,39.7126,1.9728,0.9297,2.9014,3.4656,0.8967,0.1212,1,有效,1.0000
688273,麦澜德,医疗器械,科创板,普通观察,61.5006,58.1750,71.1619,54.6899,1.8815,36.6515,2.0709,0.7624,1.2060,1.5653,0.8760,0.1484,0,有效,1.0000
688697,纽威数控,通用设备,科创板,普通观察,61.4853,48.2019,85.7521,48.6043,2.9259,26.5152,5.1534,0.6170,0.8335,1.3479,0.9768,0.0247,0,有效,1.0000
600546,山煤国际,煤炭开采加工,主板,价值陷阱复核,61.4838,58.1942,75.4257,50.3616,3.5183,17.9090,1.5714,0.6030,1.6491,4.6442,0.7356,-0.2610,2,有效,1.0000
601216,君正集团,化学原料,主板,普通观察,61.4691,84.2058,71.8928,31.5567,7.8838,13.2998,1.4837,0.9665,0.8743,1.6130,0.6562,0.0897,1,有效,1.0000
603317,天味食品,食品加工制造,主板,普通观察,61.4548,57.6470,71.9294,54.2441,4.3930,18.0577,3.2284,0.9358,1.3133,1.4034,0.8578,0.1717,1,有效,1.0000
603739,蔚蓝生物,化学制品,主板,普通观察,61.3408,49.8920,58.7760,73.7188,0.7067,40.2537,1.8303,0.3625,1.9031,6.0702,1.0000,0.0000,0,有效,1.0000
002228,合兴包装,包装印刷,主板,普通观察,61.3297,53.1347,55.1557,74.5281,3.4632,47.2498,1.3204,1.7951,4.9957,2.6853,0.8476,0.1507,1,有效,1.0000
002957,科瑞技术,自动化设备,主板,普通观察,61.2485,48.0347,68.8842,64.9390,1.1547,53.8857,5.0741,0.4066,1.7948,4.4140,0.8040,0.2194,0,有效,1.0000
605060,联德股份,通用设备,主板,普通观察,61.2377,44.9325,67.5569,68.8943,0.9470,36.5898,3.6276,0.3697,1.3405,3.6255,0.9971,0.0022,0,有效,1.0000
601969,海南矿业,钢铁,主板,普通观察,61.2111,41.4709,65.4354,73.9070,0.9259,29.6048,2.7678,0.3181,2.4702,7.4896,0.9546,0.0482,1,有效,1.0000
301078,孩子王,零售,创业板,普通观察,61.1286,49.6639,61.1787,70.9055,0.7232,28.1507,2.0822,0.4674,6.5064,14.5423,0.7882,0.3045,0,有效,1.0000
603105,芯能科技,电力,主板,普通观察,61.1190,43.1183,71.0718,66.5953,2.1763,35.0499,2.0233,0.4981,2.0046,4.0242,0.8714,0.1547,0,有效,1.0000
002993,奥海科技,消费电子,主板,普通观察,61.0580,60.4528,77.4345,45.2003,2.7454,43.3258,2.1519,0.7740,1.4028,2.4897,0.7973,0.1471,0,有效,1.0000
000060,中金岭南,工业金属,主板,普通观察,61.0433,64.2064,55.7260,63.6494,0.9402,21.1968,1.4496,0.3043,2.2837,7.5040,0.8131,0.0803,0,有效,1.0000
605098,行动教育,教育,主板,普通观察,61.0214,51.2153,75.2011,55.2469,5.9866,18.1080,6.2510,0.9685,1.4877,1.4956,0.8641,0.1834,1,有效,1.0000
300596,利安隆,化学制品,创业板,普通观察,61.0022,76.9373,67.9459,40.3996,1.0661,16.9401,1.8775,0.2081,0.7617,3.6603,0.8837,0.1437,1,有效,1.0000
688581,安杰思,医疗器械,科创板,普通观察,60.9854,81.5330,68.5164,35.8421,1.7721,19.0545,1.5989,0.3801,1.0194,2.6574,0.8610,0.0056,0,有效,1.0000
300717,华信新材,塑料制品,创业板,普通观察,60.9589,51.7223,71.5069,58.3280,1.0504,37.0759,2.5013,0.4062,1.4952,4.0038,1.0000,0.0000,0,有效,1.0000
300867,圣元环保,环境治理,创业板,普通观察,60.9217,71.7765,48.9508,63.5885,0.4827,14.5131,1.1715,0.1007,2.7765,27.3632,0.7800,0.3053,0,有效,1.0000
300174,元力股份,化学制品,创业板,普通观察,60.8641,57.6913,64.4183,60.0294,1.2903,31.5456,1.8876,0.2922,1.0328,3.2653,0.6880,0.4077,0,有效,1.0000
601619,嘉泽新能,电力,主板,普通观察,60.8464,56.8854,66.8913,58.1966,1.8018,25.5380,1.5783,0.3334,2.8343,6.6695,0.9357,-0.0675,0,有效,1.0000
603881,数据港,通信服务,主板,普通观察,60.8303,30.6705,54.6991,92.8128,0.1906,146.8422,6.0645,0.3033,9.5279,31.4016,0.9545,0.0569,0,有效,1.0000
300445,康斯特,通用设备,创业板,普通观察,60.7225,58.7732,52.4768,70.6391,0.3837,29.7358,2.7993,0.1668,1.4677,9.0825,0.9093,0.1180,0,有效,1.0000
601158,重庆水务,环境治理,主板,价值陷阱复核,60.6812,57.6710,66.1061,57.8365,2.8412,23.9827,1.1617,0.7537,2.3040,3.0917,0.8670,-0.1331,2,有效,1.0000
002311,海大集团,农产品加工,主板,普通观察,60.6806,54.7484,73.2102,53.2356,2.3474,21.9570,3.0086,0.4063,1.7754,4.3694,0.6510,0.6049,0,有效,1.0000
600750,华润江中,中药,主板,普通观察,60.5347,53.9995,75.9825,50.6885,5.9560,16.7724,3.7102,0.9671,1.0708,1.1072,0.9412,0.0352,1,有效,1.0000
301170,锡南科技,汽车零部件,创业板,普通观察,60.4903,68.0665,64.0625,50.4242,0.8945,27.7473,1.2615,0.2684,0.9073,3.6499,0.9116,0.0000,0,有效,1.0000
002262,恩华药业,化学制药,主板,普通观察,60.4874,56.1389,71.0697,53.6323,1.6577,20.1667,2.6376,0.3199,0.9724,2.6541,0.9061,0.1226,0,有效,1.0000
601999,出版传媒,文化传媒,主板,普通观察,60.4781,47.4228,60.2321,71.9144,0.8734,43.2799,1.5168,0.3147,2.1029,6.9026,0.9845,-0.0163,0,有效,1.0000
300932,三友联众,电网设备,创业板,普通观察,60.4405,37.8814,60.6964,79.5209,1.5847,44.0185,2.7666,0.8340,3.2280,4.1007,0.8186,0.2537,0,有效,1.0000
300662,科锐国际,其他社会服务,创业板,普通观察,60.2721,90.0967,55.7978,39.1824,0.9080,12.5244,1.7655,0.1444,0.5761,3.7569,0.6088,0.6956,1,有效,1.0000
601608,中信重工,专用设备,主板,普通观察,60.2359,39.0162,56.3584,82.3018,0.4977,59.6667,2.4270,0.3497,2.2626,6.2282,0.9171,0.1021,0,有效,1.0000
688080,映翰通,通信设备,科创板,普通观察,60.1621,84.1040,41.6407,58.1617,0.2178,22.4862,2.2429,0.1135,0.9885,15.2066,0.7659,-0.1953,1,有效,1.0000
603856,东宏股份,建筑材料,主板,普通观察,60.1477,79.1714,69.1672,34.8220,2.1492,13.1843,1.1944,0.3008,1.1901,3.9568,0.7929,0.2445,0,有效,1.0000
003000,劲仔食品,食品加工制造,主板,普通观察,60.0019,56.7331,76.2733,46.5323,3.5119,18.4608,3.1708,0.6408,1.5211,2.0829,0.8735,0.1489,0,有效,1.0000
002090,金智科技,电网设备,主板,普通观察,59.9868,40.9790,57.5718,78.6943,0.5932,51.9646,2.3430,0.3603,4.1734,11.5833,0.8622,0.1832,0,有效,1.0000
002026,山东威达,通用设备,主板,普通观察,59.9824,81.7114,40.2740,61.0660,0.4651,23.5328,1.2931,0.2066,1.1600,5.6883,0.7294,-0.2417,1,有效,1.0000
300041,回天新材,化学制品,创业板,普通观察,59.9822,66.2329,71.0947,43.5119,1.3538,24.0249,1.9373,0.3804,1.8001,3.6341,0.8091,0.2469,1,有效,1.0000
601228,广州港,港口航运,主板,价值陷阱复核,59.9288,48.2656,54.1822,75.6724,1.0185,28.8696,1.1036,0.3023,2.6002,8.6002,0.8928,-0.1240,2,有效,1.0000
301289,国缆检测,其他社会服务,创业板,普通观察,59.9094,42.5514,53.8993,80.7978,0.7153,35.7958,3.2871,0.4235,2.0135,5.3017,0.9802,0.0246,0,有效,1.0000
600674,川投能源,电力,主板,普通观察,59.8605,66.3131,78.7866,35.4035,3.5971,16.8821,1.7466,0.4431,0.1605,0.3130,0.8912,0.1180,1,有效,1.0000
603112,华翔股份,白色家电,主板,普通观察,59.8269,76.6859,77.9071,27.2960,2.4295,17.1329,2.0072,0.4085,0.7413,2.0624,0.7970,0.2865,1,有效,1.0000
300415,伊之密,专用设备,创业板,普通观察,59.7866,69.6079,79.6870,31.4678,2.3024,12.8922,2.6665,0.3861,0.5890,1.5581,0.8366,0.2246,1,有效,1.0000
000902,新洋丰,农化制品,主板,普通观察,59.7738,77.5435,52.7686,51.5477,1.2804,11.1399,1.4428,0.2863,1.3128,5.6624,0.8232,-0.1835,1,有效,1.0000
301339,通行宝,计算机设备,创业板,普通观察,59.7591,59.7260,76.9230,42.6237,1.7194,29.5993,2.2886,0.6394,1.1468,1.7934,0.9295,0.0901,0,有效,1.0000
000021,深科技,消费电子,主板,普通观察,59.7273,42.3214,60.2298,74.1442,0.8703,47.1315,4.3433,0.3147,2.6102,8.1899,0.7890,0.3066,0,有效,1.0000
603700,宁水集团,通用设备,主板,普通观察,59.6989,67.1133,71.8362,41.2065,2.2075,35.2486,1.4848,0.6368,1.4086,2.0967,0.8270,0.0008,1,有效,1.0000
002475,立讯精密,消费电子,主板,普通观察,59.6161,57.7787,51.4230,69.3841,0.5272,23.6725,4.5264,0.1316,2.0289,12.8193,0.8241,0.0070,0,有效,1.0000
002817,黄山胶囊,医疗器械,主板,普通观察,59.6137,61.7626,60.4929,56.8926,1.1316,33.8406,2.0692,0.3947,1.3063,3.3004,0.8770,0.0059,0,有效,1.0000
600170,上海建工,建筑装饰,主板,价值陷阱复核,59.5914,64.7079,47.3082,67.4889,1.3208,21.6558,0.6455,0.2514,5.5972,22.7568,0.7719,-0.2362,2,有效,1.0000
603303,得邦照明,光学光电子,主板,价值陷阱复核,59.5215,38.6703,72.0166,64.8989,7.3778,61.3490,3.9110,0.9965,2.0865,1.6912,0.6242,0.6769,2,有效,1.0000
600054,黄山旅游,旅游及酒店,主板,价值陷阱复核,59.5081,61.4787,65.8259,51.5013,1.2456,28.9338,1.7536,0.3605,1.7093,4.7421,0.8402,-0.1786,2,有效,1.0000
601126,四方股份,电网设备,主板,普通观察,59.3886,33.1483,72.5913,68.6777,2.3936,40.1705,7.2187,0.7962,1.7527,2.0905,0.9163,0.0960,0,有效,1.0000
300306,远方信息,通用设备,创业板,价值陷阱复核,59.2751,57.9225,71.2204,48.4892,2.7055,39.4993,1.9159,0.9319,1.2409,1.3316,0.9082,0.1136,2,有效,1.0000
300957,贝泰妮,美容护理,创业板,普通观察,59.2579,56.1481,72.0368,49.1445,1.6410,24.3384,2.1224,0.5025,1.3813,2.7489,0.9614,0.0417,1,有效,1.0000
688569,铁科轨道,轨交设备,科创板,价值陷阱复核,59.1636,68.6913,56.4078,53.7527,1.2289,20.4723,1.3249,0.3321,1.3953,4.0557,0.7935,-0.2254,2,有效,1.0000
300770,新媒股份,文化传媒,创业板,普通观察,59.1612,69.8641,72.5206,36.6278,6.6022,12.9451,2.1417,0.9660,0.8835,1.2160,0.8177,0.2235,1,有效,1.0000
300529,健帆生物,医疗器械,创业板,普通观察,59.0995,56.8010,71.6819,48.4873,2.6436,23.1490,3.6396,0.7553,1.3536,1.7911,0.7077,0.1401,0,有效,1.0000
300525,博思软件,软件开发,创业板,价值陷阱复核,59.0713,73.5779,46.6898,59.0187,0.4255,35.5491,2.4538,0.3960,1.1588,2.9260,0.6083,-0.4204,2,有效,1.0000
300824,北鼎股份,小家电,创业板,普通观察,59.0309,48.4126,63.7224,63.4410,1.7683,24.5048,3.3886,0.9135,1.5829,2.2594,0.9978,-0.0024,1,有效,1.0000
002029,七匹狼,服装家纺,主板,普通观察,58.9285,64.8239,55.9803,56.8236,0.9066,41.7024,0.9062,0.2369,1.1845,4.5513,0.8891,-0.1075,1,有效,1.0000
601899,紫金矿业,贵金属,主板,普通观察,58.9196,61.5088,67.9059,47.7139,1.7406,13.4063,4.4909,0.2435,1.5245,6.2595,0.6481,0.5480,0,有效,1.0000
300039,上海凯宝,中药,创业板,普通观察,58.8182,67.3545,63.5482,46.7712,2.1559,21.1171,1.2743,0.3190,0.8283,2.6668,0.8714,0.1402,0,有效,1.0000
600985,淮北矿业,煤炭开采加工,主板,价值陷阱复核,58.7967,61.7543,55.1421,59.9163,2.2502,27.0350,1.0970,0.4327,2.0934,4.8382,0.5323,-0.5000,2,有效,1.0000
002106,莱宝高科,光学光电子,主板,价值陷阱复核,58.7544,72.4340,53.3376,52.4459,0.9124,48.1136,1.3605,0.2880,1.2868,4.2203,0.5286,-0.3675,2,有效,1.0000
002906,华阳集团,汽车零部件,主板,普通观察,58.7474,74.3161,76.0130,28.1372,1.6351,16.8167,1.9840,0.3868,0.9514,2.4084,0.8498,0.1956,0,有效,1.0000
002390,信邦制药,中药,主板,价值陷阱复核,58.7456,55.3448,46.6191,73.7869,2.7950,52.2730,0.8724,1.1223,6.0899,5.5805,0.7994,0.2215,2,有效,1.0000
300801,泰和科技,化学制品,创业板,价值陷阱复核,58.5540,62.2340,38.6184,75.3352,0.3619,29.6852,1.7639,0.2876,2.8695,11.6823,0.7675,-0.2139,2,有效,1.0000
002216,三全食品,食品加工制造,主板,普通观察,58.5466,70.2544,81.7532,25.3048,5.1373,17.4673,2.4031,0.5866,0.8914,0.9653,0.7482,0.0698,1,有效,1.0000
605258,协和电子,元件,主板,普通观察,58.5372,74.6854,67.2776,35.9555,1.5990,42.1449,2.3229,0.8253,1.4404,1.7453,0.7225,0.1952,0,有效,1.0000
688113,联测科技,专用设备,科创板,普通观察,58.5268,61.9153,68.1613,45.9878,1.0827,23.2544,2.1389,0.3051,0.7025,2.8099,0.9214,0.1014,1,有效,1.0000
002111,威海广泰,军工装备,主板,普通观察,58.5205,81.3481,66.7532,30.7213,3.0894,25.9069,1.7336,1.0363,1.0351,0.9988,0.4941,0.8078,1,有效,1.0000
001323,慕思股份,家居用品,主板,价值陷阱复核,58.3895,69.7633,74.2716,32.7583,5.5855,21.3507,1.8325,0.8975,1.4212,1.5836,0.7818,0.2543,2,有效,1.0000
688267,中触媒,化学制品,科创板,普通观察,58.2867,67.9266,73.0704,35.2403,1.7749,28.2526,1.5586,0.4226,1.3868,3.0980,0.6501,0.5811,0,有效,1.0000
300841,康华生物,生物制品,创业板,价值陷阱复核,58.1439,68.4555,40.0719,67.3773,0.6919,26.1974,1.7872,0.3260,1.4354,4.4037,0.4562,-0.5050,2,有效,1.0000
002850,科达利,电池,主板,普通观察,58.1082,54.7686,74.1382,44.9406,1.5837,25.1713,3.2707,0.3717,1.0778,2.7474,0.7862,0.3072,0,有效,1.0000
300641,正丹股份,化学制品,创业板,普通观察,58.0858,64.2593,79.9829,30.8972,4.5326,22.1691,2.2348,0.5887,1.5545,2.6404,0.3160,5.3246,0,有效,1.0000
300622,博士眼镜,零售,创业板,普通观察,58.0744,41.4776,56.5126,73.8621,0.8693,26.8840,5.0900,0.4567,2.1937,4.8270,0.6579,-0.2330,1,有效,1.0000
300452,山河药辅,化学制药,创业板,普通观察,58.0288,59.0054,80.6718,34.5487,2.2422,16.8171,3.0082,0.3953,0.9909,2.2750,0.9168,0.0955,0,有效,1.0000
605018,长华集团,汽车零部件,主板,普通观察,58.0267,42.9581,63.3753,65.5941,1.2953,67.2590,1.9393,0.7373,2.8543,3.8710,0.8606,-0.1303,1,有效,1.0000
300725,药石科技,医疗服务,创业板,普通观察,57.9915,61.6164,65.1218,47.7541,0.7261,47.0539,2.1713,0.3123,1.3794,5.4376,0.9353,0.0288,0,有效,1.0000
688358,祥生医疗,医疗器械,科创板,普通观察,57.9653,61.5535,78.4643,34.3907,2.9236,26.4911,2.2416,0.7962,0.9199,1.0861,0.9082,0.0500,1,有效,1.0000
002301,齐心集团,家居用品,主板,普通观察,57.9288,38.3952,59.6093,72.9913,1.4323,83.4387,1.8637,0.7930,5.1706,5.2938,0.8078,0.1514,0,有效,1.0000
301370,国科恒泰,医药商业,创业板,普通观察,57.9017,26.7863,58.2029,84.2708,1.0445,150.5283,1.6369,0.3581,4.9680,13.0159,0.8421,0.0168,1,有效,1.0000
002768,国恩股份,塑料制品,主板,普通观察,57.8677,56.4424,59.5708,57.3862,0.9491,23.4805,3.7924,0.1097,0.8174,7.4509,0.5860,0.6555,0,有效,1.0000
601199,江南水务,环境治理,主板,普通观察,57.8070,68.6359,67.9644,38.3676,2.1544,15.5578,1.1730,0.3024,0.8841,2.9233,0.9093,0.0742,0,有效,1.0000
300817,双飞集团,通用设备,创业板,普通观察,57.7755,40.6016,68.3137,61.9577,0.9807,46.1836,3.3993,0.6980,1.4554,2.0853,0.9814,0.0198,0,有效,1.0000
688360,德马科技,通用设备,科创板,普通观察,57.6840,51.0243,53.1718,67.9044,0.5174,41.0184,2.5260,0.3054,1.9207,6.2886,0.9215,-0.0713,0,有效,1.0000
600497,驰宏锌锗,工业金属,主板,价值陷阱复核,57.6651,30.4401,61.6132,77.0528,1.3680,30.7478,2.9300,0.4868,2.3926,5.0598,0.8587,-0.1591,2,有效,1.0000
603619,中曼石油,油气开采及服务,主板,价值陷阱复核,57.6580,44.0323,61.3270,65.6683,1.4751,36.2017,2.5564,0.3059,2.1247,6.4574,0.7028,-0.2023,2,有效,1.0000
002987,京北方,软件开发,主板,普通观察,57.5807,55.2595,74.8867,42.2643,0.9754,38.6573,4.1024,0.4972,0.8378,1.7466,0.6690,0.5583,0,有效,1.0000
301162,国能日新,软件开发,创业板,普通观察,57.5695,53.5197,76.6191,41.9910,1.3266,42.8237,4.0820,0.5301,0.7351,1.4472,0.6553,0.4208,1,有效,1.0000
600415,小商品城,零售,主板,普通观察,57.5671,63.3146,79.7209,30.4868,3.1348,14.8448,3.0169,0.5887,1.4612,2.4819,0.6423,0.5810,0,有效,1.0000
601022,宁波远洋,港口航运,主板,普通观察,57.5613,44.0528,65.9604,60.7408,1.6358,20.0822,1.9426,0.3001,1.9622,6.5379,0.8919,0.1371,0,有效,1.0000
003031,中瓷电子,通信设备,主板,普通观察,57.5565,39.6789,67.4732,62.9634,0.6014,79.6497,8.5071,0.3514,1.1095,4.3268,0.8107,0.2568,0,有效,1.0000
000715,中兴商业,零售,主板,普通观察,57.4715,65.0143,70.6109,37.8667,1.0334,27.5667,1.5159,0.3075,1.0833,2.9779,0.7326,0.3000,0,有效,1.0000
300434,金石亚药,化学制药,创业板,普通观察,57.4557,63.3208,45.9831,63.9010,0.7977,25.9195,1.5996,0.3021,1.5794,5.7052,0.8034,-0.1366,1,有效,1.0000
600507,方大特钢,钢铁,主板,普通观察,57.4521,79.3002,73.0739,23.1035,3.3956,13.2484,0.9968,0.3384,0.8626,2.5488,0.3886,0.3935,0,有效,1.0000
300788,中信出版,文化传媒,创业板,普通观察,57.3719,31.9013,66.4377,70.1380,1.2774,65.4788,2.5081,0.5095,1.7191,3.3881,0.9470,0.0626,0,有效,1.0000
000065,北方国际,建筑装饰,主板,价值陷阱复核,57.3626,70.2384,53.4255,50.2631,1.0995,15.1671,1.0088,0.1510,0.7647,6.5914,0.7701,0.3138,2,有效,1.0000
002626,金达威,食品加工制造,主板,普通观察,57.3535,38.6891,59.2692,71.4358,2.0294,38.3154,2.4409,0.7134,1.6358,2.2856,0.7176,0.4122,0,有效,1.0000
688252,天德钰,半导体,科创板,普通观察,57.3289,64.3050,64.6742,44.0040,0.5418,38.8194,3.3918,0.2001,1.2027,6.0106,0.6918,0.4345,0,有效,1.0000
300643,万通智控,汽车零部件,创业板,普通观察,57.2458,50.1423,67.4303,53.1501,1.1317,25.3447,3.1241,0.3060,1.1887,3.7034,0.8409,0.1758,0,有效,1.0000
002448,中原内配,汽车零部件,主板,普通观察,56.9992,84.2361,71.3258,19.3268,1.5468,13.5428,1.7955,0.2875,0.5670,1.6822,0.7848,0.2403,1,有效,1.0000
301298,东利机械,汽车零部件,创业板,普通观察,56.9961,38.7959,80.6939,48.8985,1.8963,70.9487,2.0385,0.6455,1.0071,1.7491,0.9967,0.0035,1,有效,1.0000
601006,大秦铁路,公路铁路运输,主板,价值陷阱复核,56.9661,75.3764,75.2267,22.9254,4.2963,15.8504,0.5815,0.5808,1.0307,1.7985,0.8098,-0.2007,2,有效,1.0000
688608,恒玄科技,半导体,科创板,普通观察,56.8763,60.7699,65.9454,44.4698,0.6169,47.9132,3.1349,0.3988,1.2599,2.4727,0.3753,2.5247,0,有效,1.0000
600812,华北制药,化学制药,主板,普通观察,56.7491,45.7818,46.7499,76.1489,0.6329,72.0190,1.6105,0.4053,9.6822,23.8881,0.5680,0.8708,0,有效,1.0000
000559,万向钱潮,汽车零部件,主板,普通观察,56.6712,37.4009,70.3084,59.5514,1.1628,33.3433,4.2514,0.6253,1.4662,2.4044,0.8823,0.1567,0,有效,1.0000
000551,创元科技,环保设备,主板,普通观察,56.6698,70.6151,46.5376,54.8488,0.4082,18.6343,1.9071,0.1612,1.8525,11.4937,0.8303,0.0141,0,有效,1.0000
000539,粤电力A,电力,主板,普通观察,56.6018,31.9358,50.3939,83.9521,0.4525,1317.0029,1.2553,0.1089,11.3822,97.4540,1.0000,-0.0000,1,有效,1.0000
300272,开能健康,小家电,创业板,价值陷阱复核,56.3791,27.4714,62.5176,75.0186,2.4064,120.1855,2.8000,1.2845,4.1492,3.2302,0.8971,0.1186,2,有效,1.0000
002170,芭田股份,农化制品,主板,普通观察,56.3443,60.5300,84.3353,24.7655,5.9934,10.7693,2.9737,0.6598,1.3392,2.0297,0.3388,1.3013,0,有效,1.0000
600619,海立股份,白色家电,主板,普通观察,56.3319,46.5654,44.7553,76.2797,0.1327,71.2614,2.3220,0.4122,35.1328,99.4652,0.5379,0.6699,0,有效,1.0000
301132,满坤科技,元件,创业板,普通观察,56.3270,52.7106,75.7111,40.0428,1.2613,70.8399,3.9414,0.5454,1.0294,1.7668,0.9827,0.0192,0,有效,1.0000
300760,迈瑞医疗,医疗器械,创业板,价值陷阱复核,56.3165,48.0465,71.6993,48.0223,2.2998,25.5341,4.9510,0.6515,1.0654,1.6354,0.8535,-0.1310,2,有效,1.0000
688307,中润光学,光学光电子,科创板,普通观察,56.2910,28.2733,76.2851,60.3122,1.1571,75.0010,6.1005,0.7267,1.9928,2.6887,0.7933,0.2967,0,有效,1.0000
002395,双象股份,塑料制品,主板,普通观察,56.2533,76.8239,71.3029,23.5716,1.1955,23.2063,2.1541,0.2655,1.0450,3.9364,0.7278,0.4142,0,有效,1.0000
002658,雪迪龙,环保设备,主板,价值陷阱复核,56.2100,55.0203,56.8126,56.6272,2.2148,33.4492,1.8625,0.9238,1.5697,1.6992,0.8433,-0.1762,3,有效,1.0000
001318,阳光乳业,饮料制造,主板,普通观察,56.2082,40.2523,65.5249,60.5681,1.4763,36.6427,2.3156,0.4441,1.3279,2.7426,0.8451,0.1990,0,有效,1.0000
002085,万丰奥威,汽车零部件,主板,普通观察,56.1711,50.6967,58.9535,58.0810,0.9369,24.0302,3.1645,0.3250,1.8081,5.5632,0.8232,0.0000,0,有效,1.0000
301359,东南电子,其他电子,创业板,普通观察,56.1519,51.7162,57.4003,58.7054,1.5690,59.6093,2.6236,0.9361,1.1198,1.0376,0.9203,-0.0835,1,有效,1.0000
603901,永创智能,专用设备,主板,普通观察,56.1451,67.7093,43.9224,58.4555,0.5634,26.8750,1.5695,0.4667,4.6865,13.9394,0.4514,0.0907,0,有效,1.0000
002863,今飞凯达,汽车零部件,主板,普通观察,56.1106,59.7282,32.2911,76.8293,0.1704,45.4873,1.0332,0.1054,6.0159,33.7902,0.6599,-0.1223,1,有效,1.0000
300488,恒锋工具,通用设备,创业板,普通观察,56.1080,54.7750,46.8453,66.5133,0.6127,33.3625,3.0247,0.2420,1.2081,4.5272,0.4914,0.0725,0,有效,1.0000
600236,桂冠电力,电力,主板,普通观察,55.9108,44.4555,78.1229,43.5176,3.7420,20.2646,4.3134,0.7077,2.4553,3.0125,0.8164,0.2104,0,有效,1.0000
600531,豫光金铅,工业金属,主板,普通观察,55.8901,64.4867,75.3755,29.0360,1.8298,17.0001,2.2120,0.3023,0.5931,1.9622,0.8351,0.2208,1,有效,1.0000
001319,铭科精技,汽车零部件,主板,普通观察,55.8824,63.7540,70.6049,34.4127,1.2741,21.3096,2.1077,0.4913,1.0373,1.9585,0.9545,-0.0403,0,有效,1.0000
603809,豪能股份,汽车零部件,主板,普通观察,55.7789,54.1513,64.6854,48.2675,1.0453,28.2133,2.1325,0.4320,1.7650,4.0859,0.7737,0.3252,0,有效,1.0000
603297,永新光学,光学光电子,主板,普通观察,55.7684,36.7155,71.5382,56.3297,0.8547,55.6159,5.6085,0.4521,1.0353,2.2841,0.9515,-0.0312,0,有效,1.0000
603228,景旺电子,元件,主板,普通观察,55.7642,32.8428,59.6610,71.5144,0.7525,93.1098,8.3505,0.4496,1.9586,3.5653,0.7632,0.1344,0,有效,1.0000
