code6,name,final_status,growth_profile,final_score,growth_core,quality_score,balance_score,news_news_score,current_revenue_growth,current_profit_growth,revenue_acceleration,profit_acceleration,persistence_score,cash_margin,cash_to_profit,current_roe,current_net_margin,current_debt_ratio,news_news_count,news_positive_articles,news_negative_articles,news_positive_groups,news_negative_groups,low_base_flag,cash_mismatch_flag,high_debt_flag,factor_status,factor_coverage
601838,成都银行,成长质量优先,持续成长,59.2832,54.1083,93.2395,6.8951,,4.1264,4.352,1.4238,1.0459,100.0,5.278,9.7662,7.49,54.0431,93.1049,0,0,0,[],[],False,False,True,有效,1.0
600163,中闽能源,观察,增速观察,59.2762,42.6284,87.6008,52.5707,,-0.1249,-7.2893,7.5671,12.6024,16.6667,0.9963,3.1653,4.52,38.9094,47.4293,0,0,0,[],[],False,False,False,有效,1.0
601398,工商银行,观察,增速观察,59.259,57.5005,87.71,7.6324,,9.077,3.3188,7.0732,2.5811,83.3333,2.9387,7.8823,4.315,37.8816,92.3676,0,0,0,[],[],False,False,True,有效,1.0
002108,沧州明珠,加速/反转观察,加速成长,59.2311,76.8488,33.395,58.0504,,20.4036,58.8746,16.6701,59.6276,66.6667,-0.0347,-0.4192,2.61,8.2782,41.9496,0,0,0,[],[],False,True,False,有效,1.0
605183,确成股份,观察,增速观察,59.209,43.2984,69.43,86.4988,,9.5732,-35.9559,8.5292,-27.8536,66.6667,0.2045,1.4098,4.65,14.5084,13.5012,0,0,0,[],[],False,False,False,有效,1.0
000848,承德露露,加速/反转观察,加速成长,59.2055,65.2928,44.1122,71.1306,,11.2932,15.2831,14.7531,21.1571,66.6667,-0.1205,-0.623,8.43,19.3373,28.8694,0,0,0,[],[],False,True,False,有效,1.0
002785,万里石,加速/反转观察,反转/低基数,59.1988,57.4505,63.829,55.183,,-14.2894,506.6939,-13.8773,548.3121,33.3333,0.1784,3.2066,3.1,3.7269,44.817,0,0,0,[],[],True,False,False,有效,1.0
002034,旺能环境,观察,增速观察,59.1883,43.5675,79.9591,64.5093,,-0.1986,8.3117,-2.4253,-20.2722,50.0,0.3969,1.6303,5.53,24.7626,35.4907,0,0,0,[],[],False,False,False,有效,1.0
601939,建设银行,观察,增速观察,59.1833,59.8934,83.6597,8.1005,,10.7174,4.6201,8.8326,3.6281,83.3333,0.8033,2.0681,4.76,39.3277,91.8995,0,0,0,[],[],False,False,True,有效,1.0
603338,浙江鼎力,观察,增速观察,59.1475,57.379,58.898,64.9518,,24.8589,-5.949,14.9015,-22.5501,66.6667,0.0583,0.3188,8.39,18.2862,35.0482,0,0,0,[],[],False,False,False,有效,1.0
600874,创业环保,观察,增速观察,59.145,50.503,79.0211,45.3186,,3.2807,3.2789,4.6765,-3.5528,66.6667,0.4073,1.8756,4.65,22.8181,54.6814,0,0,0,[],[],False,False,False,有效,1.0
605133,嵘泰股份,观察,增速观察,59.1224,55.6924,62.9037,61.8501,,39.4279,-10.1407,2.2242,-26.9196,83.3333,0.1468,3.1237,2.29,6.4019,38.1499,0,0,0,[],[],False,False,False,有效,1.0
002803,吉宏股份,观察,增速观察,59.0994,58.6703,60.1907,58.204,,15.5338,33.5182,-6.0306,-18.6449,66.6667,0.081,1.9173,5.68,6.274,41.796,0,0,0,[],[],False,False,False,有效,1.0
000969,安泰科技,加速/反转观察,加速成长,59.0172,77.8965,33.142,54.1299,,39.3397,30.1193,34.6093,32.1388,66.6667,-0.042,-0.8917,4.27,5.3328,45.8701,0,0,0,[],[],False,True,False,有效,1.0
603618,杭电股份,加速/反转观察,反转/低基数,59.011,83.0748,38.379,28.0836,,12.6582,938.6682,5.8815,1255.3092,83.3333,-0.0785,-1.0185,13.5,7.7236,71.9164,0,0,0,[],[],True,True,True,有效,1.0
600259,中稀有色,加速/反转观察,反转/低基数,58.9922,71.0964,46.4209,47.8222,,-6.3843,456.5067,47.4109,313.7749,33.3333,-0.0703,-0.4368,10.92,15.6284,52.1778,0,0,0,[],[],True,True,False,有效,1.0
601001,晋控煤业,加速/反转观察,加速成长,58.96,44.5044,71.2006,77.8459,,2.5699,-17.4296,15.3658,17.3482,16.6667,0.2235,1.8903,3.79,16.2355,22.1541,0,0,0,[],[],False,False,False,有效,1.0
000415,渤海租赁,加速/反转观察,反转/低基数,58.9574,54.2832,85.5666,19.7615,,-16.8556,258.7338,-54.5663,403.6399,50.0,0.3671,2.7106,10.55,17.6934,80.2385,0,0,0,[],[],True,False,True,有效,1.0
600160,巨化股份,成长质量优先,持续成长,58.9328,48.6789,73.1127,61.335,,0.065,29.2288,-10.2699,-65.063,100.0,0.1747,0.8794,12.15,22.3215,38.665,0,0,0,[],[],False,False,False,有效,1.0
600596,新安股份,加速/反转观察,反转/低基数,58.9265,73.8286,35.4367,61.1997,,6.2601,268.0251,6.5381,82.3528,66.6667,0.018,0.6072,2.02,3.15,38.8003,0,0,0,[],[],True,False,False,有效,1.0
002885,京泉华,观察,持续成长,58.9178,64.9381,58.0288,42.6347,,12.0954,73.0958,0.9535,-47.2458,100.0,0.0894,2.4168,4.61,3.729,57.3653,0,0,0,[],[],False,False,False,有效,1.0
600036,招商银行,观察,增速观察,58.9058,53.1714,92.0519,9.817,,4.8315,2.0219,4.8185,0.8156,83.3333,1.7096,3.9847,6.71,43.169,90.183,0,0,0,[],[],False,False,True,有效,1.0
600185,珠免集团,加速/反转观察,反转/低基数,58.8909,55.6795,88.2054,9.896,,-29.2644,112.7166,6.4988,80.6851,33.3333,0.2645,9.3338,43.06,20.4134,90.104,0,0,0,[],[],True,False,True,有效,1.0
600118,中国卫星,加速/反转观察,反转/低基数,58.8804,88.1984,14.9508,58.7859,,42.724,213.3621,24.3694,185.9827,66.6667,-0.1489,-8.1206,0.54,1.7806,41.2141,0,0,0,[],[],True,True,False,有效,1.0
600985,淮北矿业,加速/反转观察,加速成长,58.8721,63.6106,55.9073,50.5864,,3.7604,20.1133,41.1995,89.0967,33.3333,0.1115,1.9248,2.94,4.949,49.4136,0,0,0,[],[],False,False,False,有效,1.0
000683,博源化工,加速/反转观察,加速成长,58.8651,59.6657,66.6841,40.8252,,1.9385,12.2744,10.9046,60.2552,66.6667,0.1312,0.9486,6.41,18.1067,59.1748,0,0,0,[],[],False,False,False,有效,1.0
603699,纽威股份,成长质量优先,持续成长,58.8587,56.5549,69.835,43.8173,,14.4708,15.2024,-10.0571,-23.3347,100.0,0.1386,0.7363,15.86,18.7209,56.1827,0,0,0,[],[],False,False,False,有效,1.0
600633,浙数文化,观察,增速观察,58.8477,51.9626,55.2346,86.7296,,22.1572,-20.1343,22.657,-32.0736,50.0,0.1055,0.6049,2.9,16.732,13.2704,0,0,0,[],[],False,False,False,有效,1.0
605100,华丰股份,加速/反转观察,加速成长,58.835,78.1283,18.4676,81.6899,,32.5846,43.8594,46.0017,112.895,33.3333,-0.1313,-3.4361,1.05,3.8215,18.3101,0,0,0,[],[],False,True,False,有效,1.0
000997,新大陆,加速/反转观察,加速成长,58.7798,75.4572,37.6348,51.0376,,42.8233,15.8453,27.2926,15.7069,83.3333,-0.1924,-1.5343,9.07,13.6908,48.9624,0,0,0,[],[],False,True,False,有效,1.0
002607,中公教育,加速/反转观察,加速成长,58.7769,60.7708,77.9387,14.4714,,1.2182,18.5161,16.0545,91.8983,50.0,0.2462,3.9315,9.22,6.1051,85.5286,0,0,0,[],[],False,False,True,有效,1.0
000582,北部湾港,加速/反转观察,加速成长,58.7675,49.1774,74.2972,56.4786,,0.8359,5.0858,-7.8844,19.9376,83.3333,0.3613,2.3224,2.77,17.7872,43.5214,0,0,0,[],[],False,False,False,有效,1.0
002500,山西证券,观察,增速观察,58.7513,54.2337,84.8744,20.0579,,8.0736,14.9933,-3.7216,-14.8711,83.3333,1.2128,3.5689,3.22,34.1702,79.9421,0,0,0,[],[],False,False,True,有效,1.0
002428,云南锗业,加速/反转观察,反转/低基数,58.717,83.1663,30.9313,40.9404,,38.2064,235.3079,-0.6884,297.365,83.3333,-0.2142,-2.111,4.96,10.4419,59.0596,0,0,0,[],[],True,True,False,有效,1.0
002906,华阳集团,观察,持续成长,58.7125,67.7098,51.1797,46.7862,,30.3613,17.5543,1.9033,-2.4409,100.0,0.0508,0.8768,5.61,5.8419,53.2138,0,0,0,[],[],False,False,False,有效,1.0
000697,炼石航空,基础数据不足,反转/低基数,58.7087,78.5392,22.0533,72.5282,,24.1459,49.5994,17.0632,147.3796,66.6667,0.0148,-0.326,-1.53,-4.6322,27.4718,0,0,0,[],[],True,True,False,基础数据不足,1.0
601991,大唐发电,观察,增速观察,58.7057,52.9461,81.4563,30.4831,,2.1427,20.3145,3.9392,-43.5993,83.3333,0.2614,2.7718,13.82,11.552,69.5169,0,0,0,[],[],False,False,False,有效,1.0
002293,罗莱生活,加速/反转观察,加速成长,58.7008,59.553,52.5143,68.5172,,5.5329,34.4202,-0.5951,14.3176,66.6667,0.0492,0.4544,5.77,10.8488,31.4828,0,0,0,[],[],False,False,False,有效,1.0
600460,士兰微,观察,持续成长,58.6901,71.9949,44.7189,46.7183,,14.618,94.8373,-1.6972,13.5689,100.0,0.0402,0.5664,4.23,5.0846,53.2817,0,0,0,[],[],False,False,False,有效,1.0
600258,首旅酒店,观察,增速观察,58.6874,48.0033,78.5254,51.0636,,-2.2165,10.9774,-0.3532,10.3792,50.0,0.4084,3.3169,3.59,13.3798,48.9364,0,0,0,[],[],False,False,False,有效,1.0
600211,西藏药业,观察,增速观察,58.6672,42.3783,79.637,65.594,,-5.832,7.1633,-12.0608,17.946,50.0,0.3083,0.7881,15.6,36.7418,34.406,0,0,0,[],[],False,False,False,有效,1.0
002603,以岭药业,加速/反转观察,反转/低基数,58.6539,39.3903,77.8911,77.9704,,0.8566,13.2772,-19.3807,-264.2868,66.6667,0.2895,1.5579,6.66,18.5797,22.0296,0,0,0,[],[],True,False,False,有效,1.0
600256,广汇能源,观察,增速观察,58.6531,54.6081,69.9424,48.2096,,-9.5674,49.8057,6.9012,104.2634,16.6667,0.1976,2.2018,5.15,8.5544,51.7904,0,0,0,[],[],False,False,False,有效,1.0
603293,埃泰克,观察,增速观察,58.6431,58.9811,58.6867,57.5415,,16.9217,1.0251,12.8048,-16.1199,83.3333,0.0977,1.8598,4.68,5.2539,42.4585,0,0,0,[],[],False,False,False,有效,0.9
002380,科远智慧,加速/反转观察,加速成长,58.6237,63.9712,48.645,62.5382,,10.4597,19.3344,-0.5062,64.1799,83.3333,-0.0034,-0.0229,6.69,15.1599,37.4618,0,0,0,[],[],False,True,False,有效,1.0
601018,宁波港,观察,增速观察,58.6173,55.2078,56.4312,73.2181,,12.7565,-2.1162,5.3421,-7.7439,83.3333,0.1079,0.7155,3.12,16.7069,26.7819,0,0,0,[],[],False,False,False,有效,1.0
002938,鹏鼎控股,成长质量优先,持续成长,58.614,51.6665,66.014,64.6564,,5.1412,4.1092,-6.2606,0.8639,100.0,0.1849,2.4799,3.71,7.3283,35.3436,0,0,0,[],[],False,False,False,有效,1.0
605090,九丰能源,观察,增速观察,58.5717,45.3659,72.4798,70.373,,-7.6031,10.398,0.4609,22.5041,33.3333,0.1824,1.8496,8.03,9.9662,29.627,0,0,0,[],[],False,False,False,有效,1.0
002138,顺络电子,观察,增速观察,58.5639,53.8061,69.5105,50.9439,,19.6724,-7.9797,5.2855,-30.6856,83.3333,0.1623,1.401,6.78,12.8458,49.0561,0,0,0,[],[],False,False,False,有效,1.0
600479,千金药业,加速/反转观察,加速成长,58.5537,61.8611,49.3751,66.9887,,5.5171,41.5902,5.5436,17.5231,50.0,0.0277,0.2934,5.8,10.4207,33.0113,0,0,0,[],[],False,False,False,有效,1.0
600033,福建高速,观察,增速观察,58.5502,33.6923,82.7685,84.6875,,-2.9357,-6.7574,-3.7003,-28.2119,33.3333,0.79,2.2382,4.09,42.5674,15.3125,0,0,0,[],[],False,False,False,有效,1.0
601601,中国太保,成长质量优先,持续成长,58.5449,54.6226,88.3516,10.6985,,5.8056,10.364,-1.8826,-8.6418,100.0,0.5425,3.7394,9.7,14.9216,89.3015,0,0,0,[],[],False,False,True,有效,1.0
601827,三峰环境,观察,增速观察,58.5311,47.8528,78.3743,50.8799,,3.3887,-2.6472,10.5959,-8.0255,50.0,0.3501,1.5608,5.34,24.2535,49.1201,0,0,0,[],[],False,False,False,有效,1.0
601699,潞安环能,加速/反转观察,加速成长,58.5295,66.8707,45.9246,58.7154,,6.684,31.8518,29.0834,86.3263,33.3333,0.0276,0.2333,3.85,11.6886,41.2846,0,0,0,[],[],False,False,False,有效,1.0
600841,动力新科,加速/反转观察,反转/低基数,58.5234,69.1383,43.834,56.0576,,13.2919,126.4349,24.5466,-117.2389,66.6667,0.048,1.935,1.23,2.4807,43.9424,0,0,0,[],[],True,False,False,有效,1.0
603533,掌阅科技,基础数据不足,反转/低基数,58.5206,70.9662,30.1739,77.8772,,16.8881,68.6892,-8.6387,526.6676,66.6667,-0.0653,2.324,-2.18,-2.6492,22.1228,0,0,0,[],[],True,True,False,基础数据不足,1.0
000758,中色股份,加速/反转观察,加速成长,58.5151,72.1801,49.4931,35.5642,,20.657,37.3206,7.176,19.1198,83.3333,0.0085,0.0899,9.77,10.2572,64.4358,0,0,0,[],[],False,False,False,有效,1.0
600063,皖维高新,观察,增速观察,58.4998,58.2399,58.7327,58.8139,,4.3158,22.4259,4.5362,5.0405,66.6667,0.1176,1.5894,3.69,7.3987,41.1861,0,0,0,[],[],False,False,False,有效,1.0
601058,赛轮轮胎,加速/反转观察,加速成长,58.4923,63.3648,56.6575,47.5442,,13.876,17.9664,-1.8148,31.2626,83.3333,0.0516,0.4782,9.63,10.9696,52.4558,0,0,0,[],[],False,False,False,有效,1.0
000681,视觉中国,观察,增速观察,58.4464,57.8167,47.1007,83.0267,,-7.326,130.9634,-3.2932,161.2783,33.3333,0.0256,0.0935,2.78,28.3713,16.9733,0,0,0,[],[],False,False,False,有效,1.0
002674,兴业科技,加速/反转观察,加速成长,58.4092,62.7637,52.0914,57.9814,,3.8893,36.6084,2.7022,65.0145,66.6667,0.0797,2.5984,1.75,4.3847,42.0186,0,0,0,[],[],False,False,False,有效,1.0
603939,益丰药房,成长质量优先,持续成长,58.3948,55.8946,66.2549,50.1755,,3.4821,9.5144,1.9402,-0.2924,100.0,0.1198,1.5082,8.01,8.8134,49.8245,0,0,0,[],[],False,False,False,有效,1.0
603078,江化微,观察,增速观察,58.3946,54.7055,57.3143,71.6225,,17.2161,-2.3597,4.9709,-8.6249,66.6667,0.1284,1.8618,2.36,6.8985,28.3775,0,0,0,[],[],False,False,False,有效,1.0
600398,海澜之家,观察,增速观察,58.3745,47.6412,75.1436,57.0365,,7.3811,-5.8566,4.1881,-6.1989,50.0,0.2139,1.7856,8.09,11.8795,42.9635,0,0,0,[],[],False,False,False,有效,1.0
600315,上海家化,加速/反转观察,反转/低基数,58.3555,54.7436,59.9434,66.0152,,8.9867,43.3541,-2.263,-88.7649,66.6667,0.1047,1.0419,5.41,10.0496,33.9848,0,0,0,[],[],True,False,False,有效,1.0
002041,登海种业,观察,增速观察,58.3185,70.6066,26.9389,84.2135,,26.9647,41.0204,38.5131,-20.838,50.0,-0.0989,-0.9366,1.34,8.9366,15.7865,0,0,0,[],[],False,True,False,有效,1.0
600483,福能股份,观察,增速观察,58.3034,47.6006,73.9819,59.0549,,2.9582,-0.634,8.538,-6.5033,50.0,0.2559,1.2632,4.93,25.9795,40.9451,0,0,0,[],[],False,False,False,有效,1.0
603298,杭叉集团,观察,持续成长,58.2822,59.3497,55.1933,61.2576,,8.6486,8.8882,2.744,0.0221,100.0,0.0378,0.3147,10.02,11.8883,38.7424,0,0,0,[],[],False,False,False,有效,1.0
002346,柘中股份,加速/反转观察,反转/低基数,58.2789,65.2128,44.69,64.6554,,11.7686,118.5316,24.3558,-363.009,50.0,-0.4884,-0.6237,10.5,78.3007,35.3446,0,0,0,[],[],True,True,False,有效,1.0
002757,南兴股份,加速/反转观察,反转/低基数,58.2626,59.5047,58.307,54.4476,,12.1465,32.0431,9.7452,-136.4794,66.6667,0.1049,2.396,3.86,4.5362,45.5524,0,0,0,[],[],True,False,False,有效,1.0
002437,誉衡药业,观察,增速观察,58.1571,43.5511,70.9766,76.3358,,-8.4074,18.2731,4.1003,-43.6559,50.0,0.1809,1.1458,7.18,16.1195,23.6642,0,0,0,[],[],False,False,False,有效,1.0
603166,福达股份,成长质量优先,持续成长,58.1465,51.7921,68.938,55.6268,,12.2229,7.3606,-8.439,-63.5095,100.0,0.1756,1.1762,5.81,14.9293,44.3732,0,0,0,[],[],False,False,False,有效,1.0
603197,保隆科技,加速/反转观察,加速成长,58.1134,72.1165,51.4405,29.4498,,18.5918,95.794,-5.927,125.5001,66.6667,0.0378,0.6714,7.95,6.1936,70.5502,0,0,0,[],[],False,False,True,有效,1.0
600641,先导基电,加速/反转观察,反转/低基数,58.0981,77.0831,24.6831,67.973,,64.0557,414.9474,-154.4409,632.6684,50.0,-1.0047,-5.4827,2.54,13.1093,32.027,0,0,0,[],[],True,True,False,有效,1.0
603606,东方电缆,观察,持续成长,58.0437,71.1941,43.1205,48.439,,30.8481,19.4144,11.5909,-6.6978,100.0,-0.0271,-0.2785,6.65,9.7384,51.561,0,0,0,[],[],False,True,False,有效,1.0
001287,中电港,观察,持续成长,58.027,94.7172,26.3312,11.348,,164.1926,183.64,129.4758,163.7449,100.0,-0.2379,-34.11,9.17,0.6975,88.652,0,0,0,[],[],False,True,True,有效,1.0
600888,新疆众和,加速/反转观察,加速成长,58.0182,58.0634,58.8493,56.2203,,2.0491,33.5474,-5.7837,78.3529,66.6667,0.1109,0.8665,4.3197,12.9135,43.7797,0,0,0,[],[],False,False,False,有效,1.0
600367,红星发展,观察,增速观察,58.0109,48.3206,60.7357,81.6326,,-1.9923,7.3773,0.8312,3.1694,66.6667,0.1362,1.7129,3.37,8.5336,18.3674,0,0,0,[],[],False,False,False,有效,1.0
002821,凯莱英,观察,增速观察,58.0018,42.7433,67.2971,85.1864,,13.1271,-15.7106,-1.7837,-35.0604,50.0,0.228,1.5799,2.91,14.2537,14.8136,0,0,0,[],[],False,False,False,有效,1.0
605007,五洲特纸,加速/反转观察,加速成长,58.0003,76.8824,45.3423,26.67,,18.7567,88.9511,2.7063,121.3114,83.3333,0.0216,0.4608,6.13,4.7263,73.33,0,0,0,[],[],False,False,True,有效,1.0
601333,广深铁路,观察,持续成长,57.9712,52.6919,56.0472,77.6573,,5.8693,7.3196,-0.0213,-27.1683,100.0,0.0959,1.1917,4.16,8.0456,22.3427,0,0,0,[],[],False,False,False,有效,1.0
000049,德赛电池,加速/反转观察,加速成长,57.9674,72.5395,45.2804,39.6254,,9.7787,110.4431,2.395,139.6776,66.6667,0.0341,1.7792,3.02,2.0064,60.3746,0,0,0,[],[],False,False,False,有效,1.0
603380,易德龙,成长质量优先,持续成长,57.9569,52.2505,65.3751,60.2399,,7.9834,0.8208,2.0358,-19.8382,100.0,0.1276,1.3981,7.03,9.1823,39.7601,0,0,0,[],[],False,False,False,有效,1.0
600908,无锡银行,成长质量优先,持续成长,57.952,52.1701,91.621,7.9597,,3.0071,2.8382,1.0261,0.3073,100.0,2.8194,5.4159,6.01,52.0677,92.0403,0,0,0,[],[],False,False,True,有效,1.0
603486,科沃斯,观察,持续成长,57.9401,63.0417,53.2662,51.9833,,19.1844,27.4015,4.0871,-90.728,100.0,0.02,0.1654,12.91,12.0666,48.0167,0,0,0,[],[],False,False,False,有效,1.0
601108,财通证券,加速/反转观察,加速成长,57.9357,85.7947,35.1792,19.8714,,46.8976,75.384,36.7711,62.8838,83.3333,-0.6987,-1.5987,4.91,43.7011,80.1286,0,0,0,[],[],False,True,True,有效,1.0
603039,泛微网络,加速/反转观察,加速成长,57.9239,67.8148,41.0569,61.9855,,5.0444,74.6776,8.2181,32.4263,66.6667,-0.0375,-0.277,4.39,13.5224,38.0145,0,0,0,[],[],False,True,False,有效,1.0
002328,新朋股份,加速/反转观察,反转/低基数,57.92,56.4829,54.0198,70.0319,,-23.1207,316.3411,0.313,324.9426,16.6667,0.0074,0.035,10.17,21.9147,29.9681,0,0,0,[],[],True,False,False,有效,1.0
000025,特力A,观察,增速观察,57.9156,30.5858,86.8587,82.0191,,-66.7286,0.8006,-22.6499,-3.7634,66.6667,0.9862,3.4029,4.53,30.4583,17.9809,0,0,0,[],[],False,False,False,有效,1.0
000880,潍柴重机,观察,持续成长,57.9018,71.9762,53.3556,24.7709,,52.7112,36.4878,6.2023,-29.2607,100.0,0.0464,1.1384,7.97,4.0745,75.2291,0,0,0,[],[],False,False,True,有效,1.0
600110,诺德股份,加速/反转观察,反转/低基数,57.8961,93.6484,16.7143,33.003,,113.3288,242.0709,74.4685,226.9494,83.3333,-0.1701,-10.6323,1.77,1.8321,66.997,0,0,0,[],[],True,True,False,有效,1.0
603406,天富龙,观察,增速观察,57.8823,48.2807,55.7851,90.8813,,-6.3217,12.0876,2.4965,14.673,50.0,0.0631,0.3969,5.4,15.9005,9.1187,0,0,0,[],[],False,False,False,有效,1.0
001280,中国铀业,观察,持续成长,57.8279,64.0085,50.0852,54.7716,,10.8,29.0761,-4.3356,16.2581,100.0,0.033,0.3534,5.71,10.3556,45.2284,0,0,0,[],[],False,False,False,有效,1.0
002092,中泰化学,加速/反转观察,反转/低基数,57.7844,76.5926,41.5284,33.8718,,10.1074,138.5543,14.8461,68.1238,66.6667,0.0178,3.6487,0.35,0.191,66.1282,0,0,0,[],[],True,False,False,有效,1.0
002746,仙坛股份,加速/反转观察,加速成长,57.7687,68.9418,41.3884,57.0098,,17.916,31.9734,8.812,14.0865,66.6667,0.0201,0.3329,3.87,6.2213,42.9902,0,0,0,[],[],False,False,False,有效,1.0
002310,东方新能,加速/反转观察,反转/低基数,57.7623,94.4272,14.0952,35.1016,,115.4898,316.0384,176.4318,218.1439,83.3333,-0.5921,-28.4836,0.13,5.0576,64.8984,0,0,0,[],[],True,True,False,有效,1.0
601360,三六零,加速/反转观察,反转/低基数,57.7622,70.752,28.565,77.1873,,9.014,176.5443,-0.3583,52.4985,66.6667,-0.0137,-0.2648,0.74,5.0097,22.8127,0,0,0,[],[],True,True,False,有效,1.0
605305,中际联合,成长质量优先,持续成长,57.7317,47.4629,61.252,81.4975,,17.5485,0.5196,-27.0939,-67.9455,100.0,0.0671,0.2449,8.63,27.3404,18.5025,0,0,0,[],[],False,False,False,有效,1.0
003006,百亚股份,加速/反转观察,加速成长,57.7156,49.4704,63.9934,69.8957,,6.0393,-4.8194,-1.2811,22.8846,66.6667,0.0994,1.0392,11.76,9.5687,30.1043,0,0,0,[],[],False,False,False,有效,1.0
603124,江南新材,观察,持续成长,57.7013,82.6507,31.7795,34.6968,,40.8483,51.7337,22.1063,27.4541,100.0,-0.0678,-2.8741,8.34,2.3594,65.3032,0,0,0,[],[],False,True,False,有效,1.0
603931,格林达,观察,增速观察,57.614,38.1311,69.9254,91.4399,,-3.8085,-0.7429,0.7954,15.4864,0.0,0.2732,1.3593,3.13,20.097,8.5601,0,0,0,[],[],False,False,False,有效,1.0
002703,浙江世宝,成长质量优先,持续成长,57.6076,54.9018,62.4761,55.9879,,12.8958,11.483,-18.8656,-9.5688,100.0,0.1207,2.0019,4.88,6.4693,44.0121,0,0,0,[],[],False,False,False,有效,1.0
600982,宁波能源,观察,增速观察,57.5269,60.7035,63.1127,36.8254,,11.2701,12.8741,21.9869,-9.211,50.0,0.1459,1.9175,3.2,10.3199,63.1746,0,0,0,[],[],False,False,False,有效,1.0
000888,峨眉山A,观察,增速观察,57.4899,43.4406,70.8421,72.9334,,-3.1236,1.0671,4.7545,7.2946,33.3333,0.248,0.896,4.52,29.2558,27.0666,0,0,0,[],[],False,False,False,有效,1.0
002155,湖南黄金,观察,持续成长,57.482,57.6188,42.2164,87.6028,,12.6336,46.0064,-67.6247,-29.7666,100.0,-0.0033,-0.1103,11.14,3.0462,12.3972,0,0,0,[],[],False,True,False,有效,1.0
605228,神通科技,加速/反转观察,反转/低基数,57.4461,43.0879,69.9427,75.5273,,0.5443,43.9408,-35.1551,-471.9072,66.6667,0.2137,1.8945,4.33,11.2809,24.4727,0,0,0,[],[],True,False,False,有效,1.0
002555,三七互娱,观察,增速观察,57.426,47.1057,70.6623,61.9141,,-14.2759,26.1398,-5.8174,17.6398,66.6667,0.1497,0.6165,12.35,24.2322,38.0859,0,0,0,[],[],False,False,False,有效,1.0
002608,江苏国信,观察,增速观察,57.3916,48.5233,74.3093,50.1612,,11.4712,-22.5099,15.1827,-29.5228,66.6667,0.2384,2.2285,4.9,13.7047,49.8388,0,0,0,[],[],False,False,False,有效,1.0
603158,腾龙股份,加速/反转观察,加速成长,57.3853,64.3001,52.4789,46.4537,,8.0002,25.9487,-1.434,105.1756,83.3333,0.06,1.073,5.03,5.7706,53.5463,0,0,0,[],[],False,False,False,有效,1.0
002907,华森制药,观察,增速观察,57.3788,46.8881,59.1913,85.2258,,-6.4181,16.7444,-13.1712,31.9189,66.6667,0.1322,0.8679,3.66,13.5301,14.7742,0,0,0,[],[],False,False,False,有效,1.0
